Timestamp,Authentication Success,Device ID,Device Type,User ID
2018-01-16 17:53:15.720271,SUCCESS,474003,Phone Call,236608
2018-01-16 17:53:47.720271,FAIL,326277,Mobile App,675796
2018-01-16 17:53:50.720271,FAIL,779323,Phone Call,310341
2018-01-16 17:53:57.720271,SUCCESS,863003,Key Fob,750632
2018-01-16 17:53:58.720271,FAIL,100931,Mobile App,349868
2018-01-16 17:54:25.720271,SUCCESS,422638,Key Fob,594930
2018-01-16 17:55:10.720271,FAIL,348727,Mobile App,565786
2018-01-16 17:55:25.720271,SUCCESS,852827,Key Fob,806950
2018-01-16 17:55:53.720271,SUCCESS,281648,Phone Call,317752
2018-01-16 17:56:28.720271,FAIL,688655,Mobile App,860169
2018-01-16 17:57:14.720271,SUCCESS,671315,Mobile App,150691
2018-01-16 17:57:53.720271,SUCCESS,741196,Phone Call,600841
2018-01-16 17:57:54.720271,FAIL,927617,Mobile App,602076
2018-01-16 17:58:13.720271,FAIL,334140,Mobile App,200663
2018-01-16 17:58:36.720271,SUCCESS,878978,Mobile App,961914
2018-01-16 17:58:49.720271,SUCCESS,422638,Key Fob,594930
2018-01-16 17:58:54.720271,FAIL,367499,Phone Call,621985
2018-01-16 17:59:13.720271,SUCCESS,512435,Mobile App,766238
2018-01-16 18:00:06.720271,FAIL,106068,Mobile App,997375
2018-01-16 18:00:15.720271,FAIL,360612,Mobile App,985554
2018-01-16 18:00:50.720271,FAIL,331622,Phone Call,200663
2018-01-16 18:01:01.720271,FAIL,847396,Phone Call,934180
2018-01-16 18:01:12.720271,FAIL,652394,Phone Call,626366
2018-01-16 18:01:54.720271,FAIL,672064,Phone Call,103702
2018-01-16 18:02:03.720271,FAIL,851283,Phone Call,378190
2018-01-16 18:03:01.720271,FAIL,740209,Mobile App,124882
2018-01-16 18:03:16.720271,FAIL,959622,Phone Call,599021
2018-01-16 18:03:30.720271,FAIL,448276,Mobile App,623603
2018-01-16 18:03:58.720271,FAIL,377798,Phone Call,171426
2018-01-16 18:04:42.720271,SUCCESS,643508,Phone Call,794209
2018-01-16 18:04:43.720271,SUCCESS,449900,Mobile App,427217
2018-01-16 18:04:46.720271,SUCCESS,680906,Mobile App,357354
2018-01-16 18:05:33.720271,SUCCESS,750754,Mobile App,518109
2018-01-16 18:05:36.720271,FAIL,257182,Mobile App,516731
2018-01-16 18:05:44.720271,SUCCESS,892098,Text,497751
2018-01-16 18:06:39.720271,FAIL,613351,Mobile App,185803
2018-01-16 18:07:00.720271,FAIL,102725,Phone Call,684445
2018-01-16 18:07:14.720271,SUCCESS,774959,Text,165397
2018-01-16 18:07:27.720271,SUCCESS,828644,Mobile App,226289
2018-01-16 18:08:03.720271,FAIL,205760,Phone Call,799342
2018-01-16 18:08:55.720271,SUCCESS,567731,Phone Call,809235
2018-01-16 18:09:09.720271,SUCCESS,810305,Mobile App,567631
2018-01-16 18:09:22.720271,FAIL,235498,Mobile App,274473
2018-01-16 18:09:31.720271,FAIL,208073,Text,160854
2018-01-16 18:10:05.720271,FAIL,968196,Phone Call,379188
2018-01-16 18:10:56.720271,FAIL,242306,Mobile App,468999
2018-01-16 18:11:28.720271,FAIL,291812,Text,144622
2018-01-16 18:11:53.720271,FAIL,993486,Phone Call,817924
2018-01-16 18:12:06.720271,FAIL,981989,Mobile App,508388
2018-01-16 18:12:13.720271,SUCCESS,493015,Text,361697
2018-01-16 18:12:58.720271,FAIL,444267,Mobile App,875872
2018-01-16 18:13:10.720271,FAIL,536280,Phone Call,583647
2018-01-16 18:13:41.720271,SUCCESS,267271,Mobile App,818069
2018-01-16 18:14:10.720271,FAIL,508864,Phone Call,943754
2018-01-16 18:15:03.720271,SUCCESS,464472,Phone Call,545202
2018-01-16 18:15:25.720271,SUCCESS,378962,Mobile App,712893
2018-01-16 18:15:59.720271,FAIL,121070,Mobile App,764579
2018-01-16 18:16:29.720271,SUCCESS,506993,Text,317573
2018-01-16 18:17:06.720271,FAIL,147076,Mobile App,478234
2018-01-16 18:18:06.720271,SUCCESS,525965,Mobile App,759381
2018-01-16 18:18:25.720271,FAIL,928986,Mobile App,129746
2018-01-16 18:19:06.720271,FAIL,320413,Mobile App,881467
2018-01-16 18:19:40.720271,FAIL,584575,Phone Call,353957
2018-01-16 18:20:38.720271,FAIL,287198,Mobile App,225017
2018-01-16 18:21:12.720271,FAIL,926151,Mobile App,336488
2018-01-16 18:21:40.720271,FAIL,798647,Mobile App,630964
2018-01-16 18:22:33.720271,FAIL,469852,Phone Call,577423
2018-01-16 18:23:12.720271,SUCCESS,610158,Phone Call,668736
2018-01-16 18:23:19.720271,SUCCESS,698202,Mobile App,377089
2018-01-16 18:23:30.720271,FAIL,410294,Phone Call,518109
2018-01-16 18:23:39.720271,SUCCESS,291380,Mobile App,623670
2018-01-16 18:23:58.720271,SUCCESS,320413,Mobile App,881467
2018-01-16 18:24:34.720271,SUCCESS,370476,Phone Call,869449
2018-01-16 18:24:38.720271,FAIL,511437,Phone Call,615124
2018-01-16 18:24:50.720271,FAIL,331601,Mobile App,827365
2018-01-16 18:25:38.720271,SUCCESS,857599,Phone Call,656026
2018-01-16 18:26:02.720271,SUCCESS,158198,Mobile App,929119
2018-01-16 18:26:37.720271,SUCCESS,858308,Key Fob,244764
2018-01-16 18:27:28.720271,FAIL,897322,Key Fob,174414
2018-01-16 18:28:04.720271,SUCCESS,436707,Mobile App,709112
2018-01-16 18:28:42.720271,SUCCESS,346074,Phone Call,576857
2018-01-16 18:29:31.720271,FAIL,205760,Phone Call,799342
2018-01-16 18:29:38.720271,FAIL,628317,Text,204800
2018-01-16 18:30:04.720271,SUCCESS,345302,Text,309067
2018-01-16 18:30:33.720271,SUCCESS,593311,Mobile App,407342
2018-01-16 18:30:55.720271,SUCCESS,241615,Mobile App,205630
2018-01-16 18:31:05.720271,SUCCESS,288889,Phone Call,201446
2018-01-16 18:31:49.720271,SUCCESS,611197,Text,643291
2018-01-16 18:32:44.720271,FAIL,378225,Mobile App,788020
2018-01-16 18:33:33.720271,SUCCESS,433073,Phone Call,304890
2018-01-16 18:34:05.720271,FAIL,226431,Phone Call,574574
2018-01-16 18:35:04.720271,SUCCESS,778717,Mobile App,673227
2018-01-16 18:35:08.720271,FAIL,285698,Mobile App,279615
2018-01-16 18:35:50.720271,SUCCESS,618425,Phone Call,946475
2018-01-16 18:35:53.720271,SUCCESS,163433,Mobile App,869659
2018-01-16 18:36:31.720271,FAIL,180016,Mobile App,944898
2018-01-16 18:36:48.720271,FAIL,395796,Mobile App,983029
2018-01-16 18:37:07.720271,FAIL,285698,Mobile App,279615
2018-01-16 18:37:31.720271,FAIL,389562,Mobile App,292554
2018-01-16 18:38:21.720271,SUCCESS,493706,Mobile App,630644
2018-01-16 18:39:18.720271,FAIL,716406,Phone Call,580088
2018-01-16 18:40:01.720271,FAIL,662545,Mobile App,325937
2018-01-16 18:40:17.720271,FAIL,491200,Phone Call,185056
2018-01-16 18:40:53.720271,FAIL,231927,Mobile App,430156
2018-01-16 18:40:56.720271,FAIL,292836,Key Fob,467454
2018-01-16 18:41:16.720271,SUCCESS,321643,Phone Call,844140
2018-01-16 18:41:22.720271,SUCCESS,969002,Mobile App,879314
2018-01-16 18:41:29.720271,SUCCESS,493557,Phone Call,401469
2018-01-16 18:41:52.720271,SUCCESS,779760,Mobile App,575492
2018-01-16 18:42:37.720271,FAIL,354214,Mobile App,109024
2018-01-16 18:42:59.720271,FAIL,411876,Text,764579
2018-01-16 18:43:48.720271,FAIL,791404,Mobile App,357013
2018-01-16 18:44:36.720271,FAIL,545487,Text,893206
2018-01-16 18:44:58.720271,FAIL,785584,Mobile App,152701
2018-01-16 18:45:50.720271,SUCCESS,482394,Mobile App,489329
2018-01-16 18:46:24.720271,SUCCESS,801145,Mobile App,115529
2018-01-16 18:46:54.720271,FAIL,986894,Mobile App,768493
2018-01-16 18:47:43.720271,FAIL,392194,Phone Call,381989
2018-01-16 18:48:04.720271,SUCCESS,330712,Mobile App,662608
2018-01-16 18:48:36.720271,SUCCESS,461777,Mobile App,341788
2018-01-16 18:48:50.720271,SUCCESS,680519,Mobile App,434817
2018-01-16 18:49:25.720271,SUCCESS,320440,Text,788020
2018-01-16 18:50:02.720271,FAIL,554762,Mobile App,901194
2018-01-16 18:50:39.720271,FAIL,120894,Key Fob,487948
2018-01-16 18:50:43.720271,SUCCESS,238996,Phone Call,244764
2018-01-16 18:51:22.720271,FAIL,290652,Phone Call,821794
2018-01-16 18:51:42.720271,SUCCESS,255396,Phone Call,204800
2018-01-16 18:52:02.720271,SUCCESS,319239,Key Fob,722081
2018-01-16 18:52:18.720271,SUCCESS,941640,Text,198974
2018-01-16 18:53:15.720271,SUCCESS,744577,Mobile App,864426
2018-01-16 18:54:01.720271,FAIL,117720,Mobile App,258308
2018-01-16 18:54:33.720271,SUCCESS,645700,Phone Call,219032
2018-01-16 18:55:26.720271,SUCCESS,342982,Mobile App,837493
2018-01-16 18:55:31.720271,SUCCESS,566919,Mobile App,164336
2018-01-16 18:56:17.720271,FAIL,937816,Mobile App,640786
2018-01-16 18:56:36.720271,FAIL,257182,Mobile App,516731
2018-01-16 18:57:12.720271,FAIL,504594,Text,936224
2018-01-16 18:58:00.720271,SUCCESS,330308,Phone Call,434817
2018-01-16 18:58:22.720271,FAIL,659349,Mobile App,102666
2018-01-16 18:58:41.720271,FAIL,779760,Mobile App,575492
2018-01-16 18:59:20.720271,FAIL,742566,Mobile App,386410
2018-01-16 18:59:33.720271,SUCCESS,903536,Mobile App,641681
2018-01-16 18:59:41.720271,SUCCESS,785150,Phone Call,433829
2018-01-16 18:59:47.720271,SUCCESS,278117,Phone Call,830579
2018-01-16 18:59:54.720271,FAIL,112231,Mobile App,135916
2018-01-16 19:00:11.720271,FAIL,756809,Mobile App,539861
2018-01-16 19:00:33.720271,SUCCESS,879229,Phone Call,545309
2018-01-16 19:01:19.720271,FAIL,261556,Phone Call,153937
2018-01-16 19:01:43.720271,SUCCESS,636946,Mobile App,332341
2018-01-16 19:02:00.720271,FAIL,837466,Phone Call,591598
2018-01-16 19:02:03.720271,FAIL,967334,Mobile App,509313
2018-01-16 19:02:36.720271,FAIL,618941,Mobile App,258608
2018-01-16 19:02:45.720271,SUCCESS,184089,Key Fob,710441
2018-01-16 19:03:01.720271,SUCCESS,692596,Mobile App,646941
2018-01-16 19:03:07.720271,SUCCESS,524848,Mobile App,817924
2018-01-16 19:03:52.720271,SUCCESS,809333,Phone Call,145981
2018-01-16 19:04:32.720271,SUCCESS,332164,Phone Call,356574
2018-01-16 19:05:00.720271,SUCCESS,852441,Mobile App,511499
2018-01-16 19:05:38.720271,FAIL,164637,Mobile App,747783
2018-01-16 19:06:29.720271,SUCCESS,331601,Mobile App,827365
2018-01-16 19:07:13.720271,FAIL,758377,Mobile App,705483
2018-01-16 19:07:45.720271,FAIL,979318,Mobile App,536195
2018-01-16 19:08:15.720271,SUCCESS,508548,Text,835493
2018-01-16 19:09:04.720271,FAIL,999307,Text,555676
2018-01-16 19:09:59.720271,FAIL,521931,Mobile App,489855
2018-01-16 19:10:24.720271,SUCCESS,644631,Mobile App,764870
2018-01-16 19:10:51.720271,FAIL,768532,Mobile App,575165
2018-01-16 19:10:54.720271,SUCCESS,949502,Key Fob,924340
2018-01-16 19:11:46.720271,FAIL,602265,Phone Call,916628
2018-01-16 19:12:23.720271,SUCCESS,329359,Phone Call,124882
2018-01-16 19:13:07.720271,SUCCESS,599664,Mobile App,523916
2018-01-16 19:14:06.720271,FAIL,993486,Phone Call,817924
2018-01-16 19:14:28.720271,SUCCESS,680520,Phone Call,177682
2018-01-16 19:15:27.720271,SUCCESS,403813,Mobile App,682307
2018-01-16 19:15:54.720271,SUCCESS,928148,Phone Call,508388
2018-01-16 19:16:52.720271,SUCCESS,466547,Mobile App,700307
2018-01-16 19:17:33.720271,SUCCESS,512435,Mobile App,766238
2018-01-16 19:18:10.720271,SUCCESS,607353,Key Fob,845307
2018-01-16 19:18:31.720271,SUCCESS,608505,Mobile App,272139
2018-01-16 19:19:08.720271,SUCCESS,153041,Phone Call,847129
2018-01-16 19:19:28.720271,FAIL,279890,Phone Call,750632
2018-01-16 19:20:03.720271,SUCCESS,277514,Mobile App,908297
2018-01-16 19:20:32.720271,SUCCESS,299819,Text,638730
2018-01-16 19:21:16.720271,SUCCESS,343606,Mobile App,504630
2018-01-16 19:21:54.720271,SUCCESS,866485,Key Fob,618315
2018-01-16 19:22:32.720271,SUCCESS,787571,Text,831066
2018-01-16 19:23:15.720271,FAIL,152776,Mobile App,486316
2018-01-16 19:24:05.720271,FAIL,513057,Key Fob,960976
2018-01-16 19:24:47.720271,FAIL,462276,Key Fob,922692
2018-01-16 19:25:27.720271,FAIL,880448,Phone Call,960442
2018-01-16 19:26:20.720271,FAIL,846678,Mobile App,629932
2018-01-16 19:27:02.720271,FAIL,378225,Mobile App,788020
2018-01-16 19:27:16.720271,FAIL,508405,Mobile App,458655
2018-01-16 19:28:01.720271,SUCCESS,827010,Mobile App,656824
2018-01-16 19:28:43.720271,FAIL,794802,Phone Call,428987
2018-01-16 19:29:36.720271,FAIL,125027,Mobile App,745631
2018-01-16 19:30:21.720271,FAIL,876113,Mobile App,732137
2018-01-16 19:30:33.720271,SUCCESS,609010,Text,104404
2018-01-16 19:31:05.720271,SUCCESS,198949,Text,811077
2018-01-16 19:31:13.720271,SUCCESS,198950,Phone Call,558057
2018-01-16 19:31:27.720271,FAIL,703946,Key Fob,307302
2018-01-16 19:31:35.720271,FAIL,312710,Phone Call,424100
2018-01-16 19:32:14.720271,SUCCESS,126143,Text,681718
2018-01-16 19:32:51.720271,FAIL,625005,Phone Call,723327
2018-01-16 19:32:55.720271,FAIL,269843,Key Fob,522528
2018-01-16 19:33:13.720271,FAIL,830400,Mobile App,835049
2018-01-16 19:33:44.720271,FAIL,639560,Mobile App,530462
2018-01-16 19:34:13.720271,SUCCESS,377798,Phone Call,171426
2018-01-16 19:34:28.720271,FAIL,725380,Text,157531
2018-01-16 19:35:19.720271,SUCCESS,954917,Mobile App,845307
2018-01-16 19:36:04.720271,FAIL,329359,Phone Call,124882
2018-01-16 19:36:30.720271,SUCCESS,349004,Mobile App,304092
2018-01-16 19:37:02.720271,SUCCESS,217902,Mobile App,182627
2018-01-16 19:37:21.720271,FAIL,383938,Text,225989
2018-01-16 19:37:53.720271,SUCCESS,897580,Mobile App,137116
2018-01-16 19:38:13.720271,FAIL,537045,Mobile App,185464
2018-01-16 19:38:30.720271,FAIL,803907,Mobile App,252757
2018-01-16 19:39:16.720271,FAIL,323263,Text,629932
2018-01-16 19:40:11.720271,SUCCESS,214827,Mobile App,819608
2018-01-16 19:40:47.720271,SUCCESS,146409,Mobile App,751854
2018-01-16 19:41:01.720271,FAIL,276952,Phone Call,223094
2018-01-16 19:41:45.720271,SUCCESS,214827,Mobile App,819608
2018-01-16 19:42:35.720271,SUCCESS,714340,Phone Call,892810
2018-01-16 19:43:12.720271,FAIL,448001,Mobile App,996524
2018-01-16 19:43:49.720271,SUCCESS,457490,Mobile App,165397
2018-01-16 19:43:54.720271,SUCCESS,347093,Phone Call,695914
2018-01-16 19:43:58.720271,SUCCESS,610158,Phone Call,668736
2018-01-16 19:44:17.720271,SUCCESS,983874,Phone Call,243550
2018-01-16 19:44:32.720271,SUCCESS,602265,Phone Call,916628
2018-01-16 19:45:15.720271,FAIL,798628,Mobile App,585603
2018-01-16 19:45:56.720271,FAIL,184570,Text,999931
2018-01-16 19:46:15.720271,SUCCESS,331601,Mobile App,827365
2018-01-16 19:47:12.720271,FAIL,391617,Phone Call,104880
2018-01-16 19:47:32.720271,SUCCESS,212411,Mobile App,316441
2018-01-16 19:47:49.720271,FAIL,346105,Mobile App,802897
2018-01-16 19:48:21.720271,SUCCESS,371353,Text,716089
2018-01-16 19:48:41.720271,SUCCESS,370476,Phone Call,869449
2018-01-16 19:48:54.720271,FAIL,988592,Mobile App,919311
2018-01-16 19:49:11.720271,FAIL,979318,Mobile App,536195
2018-01-16 19:49:47.720271,FAIL,988077,Mobile App,901042
2018-01-16 19:50:45.720271,FAIL,947504,Phone Call,462215
2018-01-16 19:51:01.720271,FAIL,249209,Phone Call,805905
2018-01-16 19:51:33.720271,FAIL,415747,Phone Call,158349
2018-01-16 19:52:27.720271,SUCCESS,705305,Mobile App,482002
2018-01-16 19:53:24.720271,FAIL,532479,Text,635295
2018-01-16 19:53:28.720271,FAIL,941361,Phone Call,967327
2018-01-16 19:54:28.720271,SUCCESS,821161,Phone Call,856203
2018-01-16 19:55:16.720271,SUCCESS,530766,Mobile App,344978
2018-01-16 19:55:17.720271,FAIL,493015,Text,361697
2018-01-16 19:56:09.720271,SUCCESS,562443,Phone Call,272650
2018-01-16 19:56:37.720271,SUCCESS,394805,Phone Call,368763
2018-01-16 19:57:20.720271,FAIL,470771,Mobile App,592102
2018-01-16 19:57:58.720271,SUCCESS,665598,Mobile App,735894
2018-01-16 19:58:18.720271,FAIL,209382,Phone Call,350648
2018-01-16 19:59:12.720271,SUCCESS,595416,Mobile App,637909
2018-01-16 19:59:58.720271,FAIL,994663,Text,997375
2018-01-16 20:00:32.720271,SUCCESS,109638,Mobile App,900799
2018-01-16 20:01:19.720271,FAIL,456999,Text,858432
2018-01-16 20:02:15.720271,SUCCESS,476648,Mobile App,554211
2018-01-16 20:02:55.720271,FAIL,223600,Phone Call,384007
2018-01-16 20:03:29.720271,FAIL,979944,Mobile App,490724
2018-01-16 20:04:13.720271,FAIL,939242,Mobile App,942887
2018-01-16 20:04:40.720271,FAIL,409433,Mobile App,893101
2018-01-16 20:05:15.720271,FAIL,331622,Phone Call,200663
2018-01-16 20:05:30.720271,SUCCESS,273871,Phone Call,908346
2018-01-16 20:05:45.720271,SUCCESS,501747,Mobile App,860440
2018-01-16 20:06:10.720271,FAIL,669831,Text,354631
2018-01-16 20:06:35.720271,SUCCESS,938353,Phone Call,751854
2018-01-16 20:07:16.720271,SUCCESS,262342,Mobile App,723175
2018-01-16 20:07:44.720271,SUCCESS,450138,Text,509313
2018-01-16 20:08:10.720271,FAIL,975814,Phone Call,912409
2018-01-16 20:09:01.720271,FAIL,112484,Mobile App,911115
2018-01-16 20:09:03.720271,SUCCESS,525258,Phone Call,336488
2018-01-16 20:09:58.720271,SUCCESS,663820,Text,658988
2018-01-16 20:10:34.720271,FAIL,598996,Phone Call,145615
2018-01-16 20:11:08.720271,FAIL,512500,Text,404210
2018-01-16 20:11:17.720271,FAIL,914296,Phone Call,646504
2018-01-16 20:11:39.720271,FAIL,969650,Text,541880
2018-01-16 20:12:03.720271,FAIL,126593,Mobile App,809735
2018-01-16 20:12:04.720271,FAIL,360601,Mobile App,654535
2018-01-16 20:12:50.720271,SUCCESS,378225,Mobile App,788020
2018-01-16 20:13:03.720271,SUCCESS,825707,Phone Call,587399
2018-01-16 20:13:10.720271,SUCCESS,113798,Mobile App,621985
2018-01-16 20:14:04.720271,SUCCESS,194751,Phone Call,309067
2018-01-16 20:14:41.720271,FAIL,727722,Phone Call,310088
2018-01-16 20:15:07.720271,FAIL,498555,Mobile App,212699
2018-01-16 20:15:21.720271,FAIL,858308,Key Fob,244764
2018-01-16 20:15:54.720271,SUCCESS,101342,Phone Call,343328
2018-01-16 20:16:37.720271,FAIL,833423,Key Fob,929119
2018-01-16 20:16:51.720271,SUCCESS,261082,Mobile App,497366
2018-01-16 20:17:48.720271,SUCCESS,726164,Mobile App,486344
2018-01-16 20:18:47.720271,SUCCESS,667410,Phone Call,358540
2018-01-16 20:19:19.720271,SUCCESS,590542,Text,504445
2018-01-16 20:19:44.720271,SUCCESS,599397,Text,703379
2018-01-16 20:19:49.720271,SUCCESS,283461,Text,160653
2018-01-16 20:20:35.720271,SUCCESS,789942,Phone Call,799949
2018-01-16 20:21:14.720271,FAIL,383439,Mobile App,174738
2018-01-16 20:21:34.720271,SUCCESS,677094,Phone Call,929119
2018-01-16 20:21:48.720271,FAIL,931111,Phone Call,441915
2018-01-16 20:22:00.720271,FAIL,463112,Text,717737
2018-01-16 20:22:15.720271,FAIL,382445,Key Fob,265480
2018-01-16 20:22:37.720271,FAIL,623546,Phone Call,102443
2018-01-16 20:22:45.720271,SUCCESS,138039,Mobile App,594874
2018-01-16 20:23:27.720271,FAIL,285698,Mobile App,279615
2018-01-16 20:23:46.720271,FAIL,715369,Mobile App,163033
2018-01-16 20:24:22.720271,FAIL,512948,Text,859930
2018-01-16 20:24:38.720271,FAIL,107389,Text,122624
2018-01-16 20:25:29.720271,FAIL,705233,Mobile App,625372
2018-01-16 20:26:11.720271,SUCCESS,882309,Mobile App,188438
2018-01-16 20:26:41.720271,SUCCESS,439089,Mobile App,421639
2018-01-16 20:27:33.720271,FAIL,533162,Mobile App,956512
2018-01-16 20:28:30.720271,SUCCESS,735886,Phone Call,218852
2018-01-16 20:28:51.720271,FAIL,587631,Text,305606
2018-01-16 20:29:12.720271,FAIL,117752,Mobile App,432280
2018-01-16 20:29:27.720271,FAIL,216008,Mobile App,985559
2018-01-16 20:29:51.720271,FAIL,197010,Phone Call,919311
2018-01-16 20:30:43.720271,SUCCESS,113570,Text,619510
2018-01-16 20:30:51.720271,SUCCESS,697775,Mobile App,855889
2018-01-16 20:31:11.720271,FAIL,508722,Phone Call,971974
2018-01-16 20:31:18.720271,FAIL,750754,Mobile App,518109
2018-01-16 20:31:53.720271,SUCCESS,561987,Mobile App,191134
2018-01-16 20:32:08.720271,SUCCESS,698533,Mobile App,327804
2018-01-16 20:32:52.720271,FAIL,953028,Mobile App,539824
2018-01-16 20:33:16.720271,SUCCESS,882832,Mobile App,322914
2018-01-16 20:33:28.720271,SUCCESS,990017,Mobile App,564457
2018-01-16 20:34:07.720271,FAIL,508745,Phone Call,628082
2018-01-16 20:34:19.720271,FAIL,805581,Phone Call,829403
2018-01-16 20:35:07.720271,FAIL,348848,Mobile App,587399
2018-01-16 20:35:31.720271,SUCCESS,908443,Mobile App,188860
2018-01-16 20:36:26.720271,SUCCESS,980713,Mobile App,155840
2018-01-16 20:37:23.720271,FAIL,440754,Text,523860
2018-01-16 20:38:03.720271,FAIL,320413,Mobile App,881467
2018-01-16 20:38:48.720271,SUCCESS,205758,Mobile App,134286
2018-01-16 20:39:34.720271,SUCCESS,372158,Phone Call,243268
2018-01-16 20:40:28.720271,SUCCESS,321334,Mobile App,609526
2018-01-16 20:40:29.720271,FAIL,346113,Mobile App,332092
2018-01-16 20:40:41.720271,SUCCESS,169160,Text,161581
2018-01-16 20:40:46.720271,FAIL,853684,Mobile App,403217
2018-01-16 20:41:42.720271,SUCCESS,448276,Mobile App,623603
2018-01-16 20:42:24.720271,FAIL,576646,Phone Call,373199
2018-01-16 20:43:06.720271,SUCCESS,724508,Phone Call,324443
2018-01-16 20:43:39.720271,SUCCESS,741473,Mobile App,169191
2018-01-16 20:44:11.720271,FAIL,679626,Mobile App,102443
2018-01-16 20:44:17.720271,SUCCESS,986376,Mobile App,354065
2018-01-16 20:44:18.720271,SUCCESS,235371,Mobile App,145981
